phase,call,module_name,us
decode,5,model.layers.6.self_attn.mask,160.625
decode,5,model.layers.6.self_attn.softmax,137.239
decode,5,model.layers.6.self_attn.av_matmul,389.375
decode,5,model.layers.6.self_attn.o_proj,421.562
decode,5,model.layers.6.self_attn,4512.97
decode,5,model.layers.6.post_attention_layernorm,161.771
decode,5,model.layers.6.mlp.gate_proj,920.156
decode,5,model.layers.6.mlp.act,147.344
decode,5,model.layers.6.mlp.up_proj,1003.96
decode,5,model.layers.6.mlp.down_proj,970.364
decode,5,model.layers.6.mlp,3123.28
decode,5,model.layers.6,8173.75
decode,5,model.layers.7.input_layernorm,176.094
decode,5,model.layers.7.self_attn.q_proj,406.719
decode,5,model.layers.7.self_attn.k_proj,314.531
decode,5,model.layers.7.self_attn.v_proj,276.094
decode,5,model.layers.7.self_attn.q_norm,223.75
decode,5,model.layers.7.self_attn.k_norm,157.552
decode,5,model.layers.7.self_attn.q_rope,186.875
decode,5,model.layers.7.self_attn.k_rope,191.667
decode,5,model.layers.7.self_attn.qk_matmul,396.458
decode,5,model.layers.7.self_attn.mask,158.75
decode,5,model.layers.7.self_attn.softmax,150
decode,5,model.layers.7.self_attn.av_matmul,423.385
decode,5,model.layers.7.self_attn.o_proj,424.687
decode,5,model.layers.7.self_attn,4619.06
decode,5,model.layers.7.post_attention_layernorm,157.5
decode,5,model.layers.7.mlp.gate_proj,995.104
decode,5,model.layers.7.mlp.act,164.063
decode,5,model.layers.7.mlp.up_proj,974.271
decode,5,model.layers.7.mlp.down_proj,885.781
decode,5,model.layers.7.mlp,3055
decode,5,model.layers.7,8212.5
decode,5,model.layers.8.input_layernorm,135.833
decode,5,model.layers.8.self_attn.q_proj,434.687
decode,5,model.layers.8.self_attn.k_proj,307.657
decode,5,model.layers.8.self_attn.v_proj,289.271
decode,5,model.layers.8.self_attn.q_norm,149.062
decode,5,model.layers.8.self_attn.k_norm,180.312
decode,5,model.layers.8.self_attn.q_rope,220.156
decode,5,model.layers.8.self_attn.k_rope,176.198
decode,5,model.layers.8.self_attn.qk_matmul,374.011
decode,5,model.layers.8.self_attn.mask,154.688
decode,5,model.layers.8.self_attn.softmax,191.354
decode,5,model.layers.8.self_attn.av_matmul,414.532
decode,5,model.layers.8.self_attn.o_proj,402.552
decode,5,model.layers.8.self_attn,4517.19
decode,5,model.layers.8.post_attention_layernorm,155.781
decode,5,model.layers.8.mlp.gate_proj,928.281
decode,5,model.layers.8.mlp.act,181.511
decode,5,model.layers.8.mlp.up_proj,951.355
decode,5,model.layers.8.mlp.down_proj,895.782
decode,5,model.layers.8.mlp,2991.09
decode,5,model.layers.8,8073.44
decode,5,model.layers.9.input_layernorm,178.437
decode,5,model.layers.9.self_attn.q_proj,413.489
decode,5,model.layers.9.self_attn.k_proj,273.698
decode,5,model.layers.9.self_attn.v_proj,303.229
decode,5,model.layers.9.self_attn.q_norm,158.073
decode,5,model.layers.9.self_attn.k_norm,191.458
decode,5,model.layers.9.self_attn.q_rope,179.271
decode,5,model.layers.9.self_attn.k_rope,157.083
decode,5,model.layers.9.self_attn.qk_matmul,377.76
decode,5,model.layers.9.self_attn.mask,154.688
decode,5,model.layers.9.self_attn.softmax,178.594
decode,5,model.layers.9.self_attn.av_matmul,410.052
decode,5,model.layers.9.self_attn.o_proj,421.198
decode,5,model.layers.9.self_attn,4613.28
decode,5,model.layers.9.post_attention_layernorm,173.438
decode,5,model.layers.9.mlp.gate_proj,921.25
decode,5,model.layers.9.mlp.act,177.969
decode,5,model.layers.9.mlp.up_proj,963.282
decode,5,model.layers.9.mlp.down_proj,880.781
decode,5,model.layers.9.mlp,3014.38
decode,5,model.layers.9,8192.45
decode,5,model.layers.10.input_layernorm,172.032
decode,5,model.layers.10.self_attn.q_proj,434.375
decode,5,model.layers.10.self_attn.k_proj,314.687
decode,5,model.layers.10.self_attn.v_proj,280.886
decode,5,model.layers.10.self_attn.q_norm,169.375
decode,5,model.layers.10.self_attn.k_norm,197.604
decode,5,model.layers.10.self_attn.q_rope,152.969
decode,5,model.layers.10.self_attn.k_rope,181.406
decode,5,model.layers.10.self_attn.qk_matmul,389.063
decode,5,model.layers.10.self_attn.mask,147.864
decode,5,model.layers.10.self_attn.softmax,189.948
decode,5,model.layers.10.self_attn.av_matmul,412.292
decode,5,model.layers.10.self_attn.o_proj,411.718
decode,5,model.layers.10.self_attn,4573.75
decode,5,model.layers.10.post_attention_layernorm,145.052
decode,5,model.layers.10.mlp.gate_proj,921.25
decode,5,model.layers.10.mlp.act,174.323
decode,5,model.layers.10.mlp.up_proj,924.27
decode,5,model.layers.10.mlp.down_proj,908.75
decode,5,model.layers.10.mlp,2975.47
decode,5,model.layers.10,8115.62
decode,5,model.layers.11.input_layernorm,160
decode,5,model.layers.11.self_attn.q_proj,450.417
decode,5,model.layers.11.self_attn.k_proj,270.104
decode,5,model.layers.11.self_attn.v_proj,317.395
decode,5,model.layers.11.self_attn.q_norm,211.875
decode,5,model.layers.11.self_attn.k_norm,156.562
decode,5,model.layers.11.self_attn.q_rope,155.417
decode,5,model.layers.11.self_attn.k_rope,164.219
decode,5,model.layers.11.self_attn.qk_matmul,359.375
decode,5,model.layers.11.self_attn.mask,165.573
decode,5,model.layers.11.self_attn.softmax,172.656
decode,5,model.layers.11.self_attn.av_matmul,416.823
decode,5,model.layers.11.self_attn.o_proj,417.657
decode,5,model.layers.11.self_attn,4648.54
decode,5,model.layers.11.post_attention_layernorm,158.541
decode,5,model.layers.11.mlp.gate_proj,954.844
decode,5,model.layers.11.mlp.act,151.25
decode,5,model.layers.11.mlp.up_proj,953.437
decode,5,model.layers.11.mlp.down_proj,885.52
decode,5,model.layers.11.mlp,2977.92
decode,5,model.layers.11,8188.59
decode,5,model.layers.12.input_layernorm,158.959
decode,5,model.layers.12.self_attn.q_proj,430.469
decode,5,model.layers.12.self_attn.k_proj,343.854
decode,5,model.layers.12.self_attn.v_proj,303.437
decode,5,model.layers.12.self_attn.q_norm,162.5
decode,5,model.layers.12.self_attn.k_norm,154.219
decode,5,model.layers.12.self_attn.q_rope,171.771
decode,5,model.layers.12.self_attn.k_rope,193.437
decode,5,model.layers.12.self_attn.qk_matmul,364.895
decode,5,model.layers.12.self_attn.mask,160.157
decode,5,model.layers.12.self_attn.softmax,142.031
decode,5,model.layers.12.self_attn.av_matmul,420.781
decode,5,model.layers.12.self_attn.o_proj,428.073
decode,5,model.layers.12.self_attn,4607.81
decode,5,model.layers.12.post_attention_layernorm,155.417
decode,5,model.layers.12.mlp.gate_proj,919.531
decode,5,model.layers.12.mlp.act,157.968
decode,5,model.layers.12.mlp.up_proj,950.938
decode,5,model.layers.12.mlp.down_proj,887.188
decode,5,model.layers.12.mlp,2948.65
decode,5,model.layers.12,8144.22
decode,5,model.layers.13.input_layernorm,194.531
decode,5,model.layers.13.self_attn.q_proj,445.833
decode,5,model.layers.13.self_attn.k_proj,323.073
decode,5,model.layers.13.self_attn.v_proj,294.479
decode,5,model.layers.13.self_attn.q_norm,200.886
decode,5,model.layers.13.self_attn.k_norm,156.094
decode,5,model.layers.13.self_attn.q_rope,156.875
decode,5,model.layers.13.self_attn.k_rope,201.407
decode,5,model.layers.13.self_attn.qk_matmul,359.063
decode,5,model.layers.13.self_attn.mask,135.781
decode,5,model.layers.13.self_attn.softmax,170.105
decode,5,model.layers.13.self_attn.av_matmul,425.781
decode,5,model.layers.13.self_attn.o_proj,416.927
decode,5,model.layers.13.self_attn,4482.34
decode,5,model.layers.13.post_attention_layernorm,196.51
decode,5,model.layers.13.mlp.gate_proj,964.062
decode,5,model.layers.13.mlp.act,179.636
decode,5,model.layers.13.mlp.up_proj,952.448
decode,5,model.layers.13.mlp.down_proj,941.198
decode,5,model.layers.13.mlp,3112.03
decode,5,model.layers.13,8271.41
decode,5,model.layers.14.input_layernorm,166.25
decode,5,model.layers.14.self_attn.q_proj,452.291
decode,5,model.layers.14.self_attn.k_proj,320.886
decode,5,model.layers.14.self_attn.v_proj,333.125
decode,5,model.layers.14.self_attn.q_norm,172.968
decode,5,model.layers.14.self_attn.k_norm,170.885
decode,5,model.layers.14.self_attn.q_rope,185.625
decode,5,model.layers.14.self_attn.k_rope,175.833
decode,5,model.layers.14.self_attn.qk_matmul,404.219
decode,5,model.layers.14.self_attn.mask,168.906
decode,5,model.layers.14.self_attn.softmax,150.677
decode,5,model.layers.14.self_attn.av_matmul,432.188
decode,5,model.layers.14.self_attn.o_proj,441.562
decode,5,model.layers.14.self_attn,4631.25
decode,5,model.layers.14.post_attention_layernorm,208.906
decode,5,model.layers.14.mlp.gate_proj,968.281
decode,5,model.layers.14.mlp.act,173.698
decode,5,model.layers.14.mlp.up_proj,939.375
decode,5,model.layers.14.mlp.down_proj,930.469
decode,5,model.layers.14.mlp,3049.53
decode,5,model.layers.14,8322.29
decode,5,model.layers.15.input_layernorm,188.125
decode,5,model.layers.15.self_attn.q_proj,439.063
decode,5,model.layers.15.self_attn.k_proj,307.812
decode,5,model.layers.15.self_attn.v_proj,286.25
decode,5,model.layers.15.self_attn.q_norm,168.125
decode,5,model.layers.15.self_attn.k_norm,79.844
decode,5,model.layers.15.self_attn.q_rope,183.177
decode,5,model.layers.15.self_attn.k_rope,167.969
decode,5,model.layers.15.self_attn.qk_matmul,378.021
decode,5,model.layers.15.self_attn.mask,164.218
decode,5,model.layers.15.self_attn.softmax,170.937
decode,5,model.layers.15.self_attn.av_matmul,440.833
decode,5,model.layers.15.self_attn.o_proj,497.188
decode,5,model.layers.15.self_attn,4601.2
decode,5,model.layers.15.post_attention_layernorm,183.593
decode,5,model.layers.15.mlp.gate_proj,987.344
decode,5,model.layers.15.mlp.act,169.218
decode,5,model.layers.15.mlp.up_proj,953.229
decode,5,model.layers.15.mlp.down_proj,926.927
decode,5,model.layers.15.mlp,3121.41
decode,5,model.layers.15,8360.94
decode,5,model.layers.16.input_layernorm,178.021
decode,5,model.layers.16.self_attn.q_proj,439.531
decode,5,model.layers.16.self_attn.k_proj,344.739
decode,5,model.layers.16.self_attn.v_proj,294.635
decode,5,model.layers.16.self_attn.q_norm,191.875
decode,5,model.layers.16.self_attn.k_norm,162.031
decode,5,model.layers.16.self_attn.q_rope,154.532
decode,5,model.layers.16.self_attn.k_rope,185.937
decode,5,model.layers.16.self_attn.qk_matmul,362.969
decode,5,model.layers.16.self_attn.mask,167.395
decode,5,model.layers.16.self_attn.softmax,188.489
decode,5,model.layers.16.self_attn.av_matmul,401.563
decode,5,model.layers.16.self_attn.o_proj,398.334
decode,5,model.layers.16.self_attn,4782.66
decode,5,model.layers.16.post_attention_layernorm,202.969
decode,5,model.layers.16.mlp.gate_proj,998.75
decode,5,model.layers.16.mlp.act,164.375
decode,5,model.layers.16.mlp.up_proj,932.187
decode,5,model.layers.16.mlp.down_proj,903.23
decode,5,model.layers.16.mlp,3040.83
decode,5,model.layers.16,8487.03
decode,5,model.layers.17.input_layernorm,171.042
decode,5,model.layers.17.self_attn.q_proj,445.364
decode,5,model.layers.17.self_attn.k_proj,329.218
decode,5,model.layers.17.self_attn.v_proj,295
decode,5,model.layers.17.self_attn.q_norm,183.073
decode,5,model.layers.17.self_attn.k_norm,203.958
decode,5,model.layers.17.self_attn.q_rope,172.969
decode,5,model.layers.17.self_attn.k_rope,176.927
decode,5,model.layers.17.self_attn.qk_matmul,425.052
decode,5,model.layers.17.self_attn.mask,170.833
decode,5,model.layers.17.self_attn.softmax,216.25
decode,5,model.layers.17.self_attn.av_matmul,410.26
decode,5,model.layers.17.self_attn.o_proj,422.917
decode,5,model.layers.17.self_attn,4834.38
decode,5,model.layers.17.post_attention_layernorm,184.218
decode,5,model.layers.17.mlp.gate_proj,928.646
decode,5,model.layers.17.mlp.act,195.73
decode,5,model.layers.17.mlp.up_proj,1069.06
decode,5,model.layers.17.mlp.down_proj,905.313
decode,5,model.layers.17.mlp,3153.85
decode,5,model.layers.17,8601.88
decode,5,model.layers.18.input_layernorm,240.156
decode,5,model.layers.18.self_attn.q_proj,437.031
decode,5,model.layers.18.self_attn.k_proj,341.667
decode,5,model.layers.18.self_attn.v_proj,325.625
decode,5,model.layers.18.self_attn.q_norm,148.125
decode,5,model.layers.18.self_attn.k_norm,213.438
decode,5,model.layers.18.self_attn.q_rope,191.719
decode,5,model.layers.18.self_attn.k_rope,200.938
decode,5,model.layers.18.self_attn.qk_matmul,499.375
decode,5,model.layers.18.self_attn.mask,175.313
decode,5,model.layers.18.self_attn.softmax,164.427
decode,5,model.layers.18.self_attn.av_matmul,427.969
decode,5,model.layers.18.self_attn.o_proj,421.407
decode,5,model.layers.18.self_attn,5119.32
decode,5,model.layers.18.post_attention_layernorm,181.719
decode,5,model.layers.18.mlp.gate_proj,956.25
decode,5,model.layers.18.mlp.act,173.594
decode,5,model.layers.18.mlp.up_proj,960.104
decode,5,model.layers.18.mlp.down_proj,888.333
decode,5,model.layers.18.mlp,3061.46
decode,5,model.layers.18,8910
decode,5,model.layers.19.input_layernorm,235.364
decode,5,model.layers.19.self_attn.q_proj,437.032
decode,5,model.layers.19.self_attn.k_proj,329.844
decode,5,model.layers.19.self_attn.v_proj,291.719
decode,5,model.layers.19.self_attn.q_norm,181.511
decode,5,model.layers.19.self_attn.k_norm,210.312
decode,5,model.layers.19.self_attn.q_rope,200.26
decode,5,model.layers.19.self_attn.k_rope,216.146
decode,5,model.layers.19.self_attn.qk_matmul,424.063
decode,5,model.layers.19.self_attn.mask,163.438
decode,5,model.layers.19.self_attn.softmax,206.615
decode,5,model.layers.19.self_attn.av_matmul,444.115
decode,5,model.layers.19.self_attn.o_proj,415.782
decode,5,model.layers.19.self_attn,4997.81
decode,5,model.layers.19.post_attention_layernorm,173.333
decode,5,model.layers.19.mlp.gate_proj,924.635
decode,5,model.layers.19.mlp.act,183.125
decode,5,model.layers.19.mlp.up_proj,965.781
decode,5,model.layers.19.mlp.down_proj,919.48
decode,5,model.layers.19.mlp,3033.96
decode,5,model.layers.19,8761.09
decode,5,model.layers.20.input_layernorm,179.01
decode,5,model.layers.20.self_attn.q_proj,470.469
decode,5,model.layers.20.self_attn.k_proj,305.104
decode,5,model.layers.20.self_attn.v_proj,417.135
decode,5,model.layers.20.self_attn.q_norm,163.542
decode,5,model.layers.20.self_attn.k_norm,218.281
decode,5,model.layers.20.self_attn.q_rope,192.5
decode,5,model.layers.20.self_attn.k_rope,204.531
decode,5,model.layers.20.self_attn.qk_matmul,389.167
decode,5,model.layers.20.self_attn.mask,172.396
decode,5,model.layers.20.self_attn.softmax,237.812
decode,5,model.layers.20.self_attn.av_matmul,411.093
decode,5,model.layers.20.self_attn.o_proj,443.959
decode,5,model.layers.20.self_attn,5088.75
decode,5,model.layers.20.post_attention_layernorm,179.375
decode,5,model.layers.20.mlp.gate_proj,957.5
decode,5,model.layers.20.mlp.act,149.115
decode,5,model.layers.20.mlp.up_proj,976.458
decode,5,model.layers.20.mlp.down_proj,912.5
decode,5,model.layers.20.mlp,3077.86
decode,5,model.layers.20,8809.69
decode,5,model.layers.21.input_layernorm,252.605
decode,5,model.layers.21.self_attn.q_proj,448.125
decode,5,model.layers.21.self_attn.k_proj,302.448
decode,5,model.layers.21.self_attn.v_proj,348.75
decode,5,model.layers.21.self_attn.q_norm,218.489
decode,5,model.layers.21.self_attn.k_norm,151.614
decode,5,model.layers.21.self_attn.q_rope,183.23
decode,5,model.layers.21.self_attn.k_rope,231.562
decode,5,model.layers.21.self_attn.qk_matmul,375.313
decode,5,model.layers.21.self_attn.mask,169.375
decode,5,model.layers.21.self_attn.softmax,231.302
decode,5,model.layers.21.self_attn.av_matmul,476.615
decode,5,model.layers.21.self_attn.o_proj,414.011
decode,5,model.layers.21.self_attn,5092.03
decode,5,model.layers.21.post_attention_layernorm,194.896
decode,5,model.layers.21.mlp.gate_proj,976.458
decode,5,model.layers.21.mlp.act,154.063
decode,5,model.layers.21.mlp.up_proj,954.166
decode,5,model.layers.21.mlp.down_proj,914.062
decode,5,model.layers.21.mlp,3079.43
decode,5,model.layers.21,8848.07
decode,5,model.layers.22.input_layernorm,183.281
decode,5,model.layers.22.self_attn.q_proj,462.031
decode,5,model.layers.22.self_attn.k_proj,282.188
decode,5,model.layers.22.self_attn.v_proj,337.5
decode,5,model.layers.22.self_attn.q_norm,202.031
decode,5,model.layers.22.self_attn.k_norm,177.187
decode,5,model.layers.22.self_attn.q_rope,185.156
decode,5,model.layers.22.self_attn.k_rope,165.938
decode,5,model.layers.22.self_attn.qk_matmul,602.761
decode,5,model.layers.22.self_attn.mask,177.344
decode,5,model.layers.22.self_attn.softmax,226.51
decode,5,model.layers.22.self_attn.av_matmul,427.188
decode,5,model.layers.22.self_attn.o_proj,417.657
decode,5,model.layers.22.self_attn,5286.93
decode,5,model.layers.22.post_attention_layernorm,161.719
decode,5,model.layers.22.mlp.gate_proj,941.563
decode,5,model.layers.22.mlp.act,230.625
decode,5,model.layers.22.mlp.up_proj,972.083
decode,5,model.layers.22.mlp.down_proj,902.657
decode,5,model.layers.22.mlp,3093.91
decode,5,model.layers.22,9000.16
decode,5,model.layers.23.input_layernorm,153.437
decode,5,model.layers.23.self_attn.q_proj,414.479
decode,5,model.layers.23.self_attn.k_proj,335.156
decode,5,model.layers.23.self_attn.v_proj,329.636
decode,5,model.layers.23.self_attn.q_norm,169.948
decode,5,model.layers.23.self_attn.k_norm,181.823
decode,5,model.layers.23.self_attn.q_rope,184.688
decode,5,model.layers.23.self_attn.k_rope,183.125
decode,5,model.layers.23.self_attn.qk_matmul,426.875
decode,5,model.layers.23.self_attn.mask,172.031
decode,5,model.layers.23.self_attn.softmax,226.563
decode,5,model.layers.23.self_attn.av_matmul,427.709
decode,5,model.layers.23.self_attn.o_proj,498.593
decode,5,model.layers.23.self_attn,4977.19
decode,5,model.layers.23.post_attention_layernorm,188.438
decode,5,model.layers.23.mlp.gate_proj,984.739
decode,5,model.layers.23.mlp.act,161.667
decode,5,model.layers.23.mlp.up_proj,939.531
decode,5,model.layers.23.mlp.down_proj,907.395
decode,5,model.layers.23.mlp,3063.85
decode,5,model.layers.23,8657.6
decode,5,model.layers.24.input_layernorm,160.938
decode,5,model.layers.24.self_attn.q_proj,461.146
decode,5,model.layers.24.self_attn.k_proj,351.719
decode,5,model.layers.24.self_attn.v_proj,270.937
decode,5,model.layers.24.self_attn.q_norm,214.687
decode,5,model.layers.24.self_attn.k_norm,161.719
decode,5,model.layers.24.self_attn.q_rope,163.906
decode,5,model.layers.24.self_attn.k_rope,174.427
decode,5,model.layers.24.self_attn.qk_matmul,379.063
decode,5,model.layers.24.self_attn.mask,185.833
decode,5,model.layers.24.self_attn.softmax,200
decode,5,model.layers.24.self_attn.av_matmul,406.146
decode,5,model.layers.24.self_attn.o_proj,410
decode,5,model.layers.24.self_attn,4849.43
